 477  472 215 2 1-1 2 0 0 0 0 0 1 .00493 .00493 .00493 TAU1 .00491 .004914 -.000002 .004930
 478  473 216 2 1-1 2 0 1 0 0 0-1 .00108 .00108 .00108      .00107 .001071  .000000 .001070
 479  474 217 2 1-1 2 0 2 0 0 0-1 .00007 .00007 .00007      .00000 .000072  .000000 .000060
 480  475   0 2 1-1 3-2 0-1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 481  476   0 3 1-1 3-1 0-1 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 482  477   0 2 1-1 3 0-1-1 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 483  478 218 2 1-1 3 0 0-1 0 0 1 .00033 .00033 .00033      .00033 .000324  .000000 .000330
 484  479   0 2 1-1 3 0 1-1 0 0-1 .00000 .00000 .00000      .00000 .000025  .000000
 485    0   0 2 1-1 3 2 0 1 0 0 1 .00000 .00000 .00000      .00000 .000000  .000000 .000040
 486  480 219 2 1-1 4-2 0 0 0 0 1 .00009 .00009 .00009      .00000 .000092  .000000 .000090
 487  481   0 2 1-1 4-2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000019  .000000
 488  482   0 2 1-1 4 0 0-2 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 489  483   0 2 1 0-3 1-1 1 0 0 1 .00000 .00000 .00000      .00000 .000028  .000000
 490  484 220 2 1 0-3 1 0 1 0 0 1 .00013 .00013 .00013      .00014 .000133  .000000 .000130
 491  485   0 2 1 0-2-1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000009  .000000
 492  486   0 3 1 0-2 0-1 0 0 0 0 .00000 .00000 .00000      .00000 .000025  .000000
 493  487   0 2 1 0-2 1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000037  .000000
 494  488 221 2 1 0-2 1-1 0 0 0 1 .00063 .00063 .00063      .00063 .000629  .000000 .000630
 495  489 222 2 1 0-2 1 0 0 0 0 1 .00277 .00279 .00279      .00278 .002780  .000000 .002780
 496  490   0 2 1 0-1-1-1 1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 497  491   0 2 1 0-1-1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000044  .000000 .000040
 498  492   0 2 1 0-1 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 499  493 223 2 1 0-1 0 0 0 0 0-1 .00006 .00006 .00006      .00000 .000064  .000000 .000070
 500  494   0 3 1 0-1 0 0 1 0 0 0 .00000 .00000 .00000      .00000 .000012  .000000
 501  495 224 2 1 0-1 1 0 1 0 0-1 .00014 .00014 .00014      .00015 .000146  .000000 .000150
 502  496   0 2 1 0-1 1 1 1 0 0-1 .00000 .00000 .00000      .00000 .000036  .000000
 503  497 225 2 1 0 0-1-2 0 0 0-1 .00017 .00017 .00017      .00017 .000173  .000000 .000180
 504  498 226 2 1 0 0-1-1 0 0 0 1 .00197 .00197 .00197      .00197 .001972  .000001 .001970
 505  499 227 2 1 0 0-1 0 0 0 0 1 .01066 .01066 .01065      .01065 .010653 -.000005 .010650
 506  500   0 3 1 0 0 0-2 0 0 0 2 .00000 .00000 .00000      .00000 .000030  .000000 .000033
 507  501 228 3 1 0 0 0-1 0 0 0 0 .00098 .00098 .00098      .00098 .000977 -.000001 .000986
 508  502   0 2 1 0 0 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 509  503 229 3 1 0 0 0 0 0 0 0 2 .00661 .00661 .00661      .00661 .006608  .000005 .006599
 510  504   0 2 1 0 0 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000037  .000000
 511  505 230 3 1 0 0 0 1 0 0 0 0 .00086 .00086 .00086      .00086 .000855 -.000001 .000852
 512  506 231 2 1 0 0 1-1 0 0 0-1 .00086 .00086 .00085      .00085 .000856  .000002 .000850
 513  507   0 3 1 0 0 0 2 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 514  508 232 2 1 0 0 1 0 0 0 0 1 .02965 .02965 .02963 M1   .02964 .029631 -.000013 .029630
 515  509     4 1 0 0 1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 516  510 233 2 1 0 0 1 1 0 0 0 1 .00595 .00595 .00595      .00594 .005946  .000001 .005940
 517  511 234 2 1 0 0 1 2 0 0 0-1 .00016 .00017 .00016      .00017 .000167  .000000 .000170
 518  512   0 3 1 0 0 2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 519  513   0 2 1 0 1-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 520  514   0 2 1 0 1-1 0 1 0 0-1 .00000 .00000 .00000      .00000 .000037  .000000
 521  515   0 3 1 0 1 0 0-1 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 522  516 235 2 1 0 1 0 0 0 0 0-1 .00016 .00017 .00017      .00016 .000164  .000000 .000160
 523  517   0 2 1 0 1 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000036  .000000
 524  518 236 2 1 0 1 1 0-1 0 0 1 .00019 .00019 .00019      .00018 .000183  .000000 .000190
 525  519   0 2 1 0 1 1 1-1 0 0 1 .00000 .00000 .00000      .00000 .000046  .000000 .000050
 526  520   0 3 1 0 2-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 527  521 237 2 1 0 2-1-1 0 0 0-1 .00016 .00016 .00016      .00016 .000164  .000000 .000170
 528  522 238 2 1 0 2-1 0 0 0 0 1 .00566 .00568 .00566 CHI1 .00566 .005667 -.000003 .005660
 529  523 239 2 1 0 2-1 1 0 0 0 1 .00124 .00125 .00125      .00124 .001244  .000000 .001240
 530  524   0 2 1 0 2-1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 531    0   0 3 1 0 2 0 0-2 0 0 0 .00000 .00000 .00000      .00000 .000000  .000000 .000020
 532  525   0 3 1 0 2 0 0 0 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 533  526   0 3 1 0 2 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000017  .000000
 534  527   0 2 1 0 2 1 1 0 0 0-1 .00000 .00000 .00000      .00000 .000025  .000000
 535  528   0 2 1 0 2 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 536  529 240 2 1 0 3-1 0-1 0 0 1 .00024 .00024 .00024      .00024 .000242  .000000 .000250
 537  530 241 2 1 0 3-1 1-1 0 0 1 .00006 .00006 .00006      .00000 .000056  .000000 .000060
 538  531   0 2 1 1-5 0 0 3 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 539  532 242 2 1 1-4 0 0 2 0 0-1 .00042 .00042 .00042      .00042 .000416  .000000 .000420
 540  533   0 2 1 1-2 0 0 0 0-2 1 .00000 .00000 .00000      .00000 .000008  .000000
 541  534 243 2 1 1-3 0-1 1 0 0 1 .00009 .00009 .00009      .00000 .000081  .000000 .000090
 542  535 244 2 1 1-3 0 0 1 0 0-1 .01029 .01028 .01026 PI1  .01029 .010251 -.000030 .010250
 543  536   0 2 1 1-2 0 0 0-1 0-1 .00000 .00000 .00000      .00000 .000011  .000000
 544  537   0 2 1 1-3 2 0 1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 545  538 245 2 1 1-2 0-2 0 0 0-1 .00014 .00014 .00014      .00014 .000143  .000000 .000150
 546  539 246 2 1 1-2 0-1 0 0 0 1 .00197 .00197 .00197      .00199 .001973  .000006 .001990
 547  540 247 2 1 1-2 0 0 0 0 0-1 .17546 .17540 .17537 P1   .17584 .175307 -.000083 .175300
 548  541 248 2 1 1-2 0 0 2 0 0 1 .00007 .00007 .00007      .00011 .000112  .000000 .000150
 549  542   0 3 1 1-2 1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 550  543 249 3 1 1-2 1 0 0 0 0 2 .00007 .00007 .00007      .00000 .000067  .000000 .000067
 551  544   0 3 1 1-2 1 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 552  545   0 2 1 1-2 2-1 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
 553  546 250 2 1 1-2 2 0 0 0 0 1 .00026 .00027 .00026      .00026 .000263  .000000 .000250
 554  547 251 2 1 1-2 2 1 0 0 0 1 .00006 .00006 .00006      .00000 .000053  .000000 .000050
 555  548   0 2 1 1-1 0-1-1 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 556  549 252 2 1 1-1 0 0-1 0 0 1 .00147 .00148 .00147      .00147 .001467 -.000005 .001460
 557  550 253 2 1 1-1 0 0 1 0 0 1 .00417 .00415 .00415 S1   .00423 .004145 -.000015 .004140
 558  551 254 2 1 1-1 0 1 1 0 0-1 .00011 .00011 .00011      .00000 .000108  .000000 .000100
 559  552   0 2 1 1 0-2-2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 560  553 255 2 1 1 0-2-1 0 0 0 1 .00010 .00010 .00010      .00000 .000097  .000000 .000100
 561  554 256 3 1 1 0-1-1 0 0 0 0 .00005 .00005 .00005      .00000 .000054  .000000 .000060
 562  555 257 3 1 1 0-1 0 0 0 0 2 .00036 .00036 .00036      .00036 .000360  .000000 .000366
 563  556 258 2 1 1 0 0-2 0 0 0 1 .00006 .00006 .00007      .00000 .000067  .000000 .000070
 564  557 259 3 1 1 0-1 1 0 0 0 0 .00005 .00005 .00005      .00000 .000046  .000000 .000047
 565  558 260 2 1 1 0 0-1 0 0 0-1 .01051 .01051 .01049      .01050 .010492 -.000008 .010500
 566  559   0 4 1 1 0 0-1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 567  560 261 2 1 1 0 0 0 0 0 0 1 .53018 .53005 .52998 K1   .53007 .529876 -.000224 .529950
 568  561   0 4 1 1 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000094  .000000 .000105
 569  562   0 2 1 1 0 0 0 2 0 0-1 .00000 .00000 .00000      .00000 .000019  .000000
 570  563 262 2 1 1 0 0 1 0 0 0 1 .07186 .07187 .07187      .07182 .071886  .000019 .071870
 571  564   0 4 1 1 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
 572  565 263 2 1 1 0 0 2 0 0 0-1 .00155 .00155 .00155      .00154 .001543  .000000 .001550
 573  566 264 3 1 1 0 1 0 0 0 0 2 .00013 .00013 .00013      .00013 .000131  .000000 .000140
 574  567 265 3 1 1 0 1 1 0 0 0 2 .00005 .00005 .00005      .00000 .000054  .000000 .000053
 575  568   0 2 1 1 0 2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 576  569   0 2 1 1 0 2 2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 577  570   0 2 1 1 1 0-1-1 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 578  571 266 2 1 1 1 0 0-1 0 0 1 .00423 .00421 .00421 PSI1 .00423 .004145 -.000013 .004200
 579  572   0 2 1 1 1 0 0 1 0 0-1 .00000 .00000 .00000      .00000 .000063  .000000
 580  573 267 2 1 1 1 0 1-1 0 0 1 .00007 .00007 .00007      .00000 .000075  .000000 .000070
 581  574 268 2 1 1 2-2 0 0 0 0 1 .00026 .00026 .00026      .00026 .000263  .000000 .000260
 582  575 269 2 1 1 2-2 1 0 0 0 1 .00007 .00007 .00007      .00000 .000073  .000000 .000070
 583  576   0 3 1 1 2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000 .000020
 584  577   0 3 1 1 2-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000009  .000000
 585  578 270 2 1 1 2 0 0-2 0 0 1 .00010 .00010 .00010      .00011 .000104  .000000 .000000
 586  579 271 2 1 1 2 0 0 0 0 0 1 .00756 .00754 .00754 FI1  .00756 .007545 -.000011 .007440
 587  580 272 2 1 1 2 0 1 0 0 0-1 .00029 .00029 .00029      .00029 .000289  .000000 .000300
 588  581 273 2 1 1 2 0 2 0 0 0-1 .00014 .00014 .00014      .00014 .000143  .000000 .000150
 589  582   0 2 1 1 2 0 3 0 0 0-1 .00000 .00000 .00000      .00000 .000013  .000000
 590  583   0 2 1 1 3-2 0-1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 591  584 274 2 1 1 3 0 0-1 0 0 1 .00045 .00045 .00045      .00044 .000439  .000000 .000440
 592  585   0 2 1 1 3 0 1-1 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 593  586   0 2 1 1 4 0 0-2 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 594  587   0 2 1 2-4 1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000032  .000000
 595  588   0 2 1 2-4 1 0 2 0 0 1 .00000 .00000 .00000      .00000 .000012  .000000
 596  589   0 2 1 2-3 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 597  590 275 2 1 2-3 1 0 1 0 0 1 .00024 .00024 .00024      .00024 .000242  .000000 .000240
 598  591   0 2 1 2-3 1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000047  .000000 .000050
 599  592   0 2 1 2-2-1-2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 600  593 276 2 1 2-2-1-1 0 0 0 1 .00017 .00017 .00017      .00017 .000168  .000000 .000180
 601  594   0 2 1 2-2-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 602  595   0 3 1 2-2 0-1 0 0 0 2 .00000 .00000 .00000      .00000 .000017  .000000
 603  596 277 3 1 2-2 0 0 0 0 0 2 .00008 .00008 .00008      .00000 .000076  .000000 .000080
 604  597   0 3 1 2-2 0 1 0 0 0 0 .00000 .00000 .00000      .00000 .000009  .000000
 605  598 278 2 1 2-2 1-1 0 0 0-1 .00019 .00019 .00017      .00018 .000181  .000000 .000180
 606  599 279 2 1 2-2 1 0 0 0 0 1 .00568 .00566 .00568 THE1 .00566 .005666 -.000002 .005660
 607  600 280 2 1 2-2 1 1 0 0 0 1 .00112 .00112 .00112      .00112 .001124  .000000 .001120
 608  601   0 2 1 2-2 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000024  .000000
 609  602 281 2 1 2-1-1 0 1 0 0 1 .00019 .00017 .00017      .00018 .000182  .000000 .000190
 610  603   0 2 1 2-1-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000031  .000000
 611  604 282 2 1 2-1 0 0 0 0 0-1 .00016 .00016 .00017      .00016 .000164  .000000 .000170
 612  605   0 2 1 2-1 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000028  .000000 .000030
 613    0   0 2 1 2-1 0 2 0 0 0-1 .00000 .00000 .00000      .00000 .000000  .000000 .000040
 614  606   0 2 1 2-1 1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000038  .000000
 615  607   0 3 1 2 0-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000
 616  608 283 2 1 2 0-1-1 0 0 0-1 .00088 .00088 .00086      .00087 .000868  .000000 .000870
 617  609 284 2 1 2 0-1 0 0 0 0 1 .02965 .02963 .02963 J1   .02964 .029630 -.000012 .029630
 618  610   0 4 1 2 0-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000013  .000000
 619  611 285 2 1 2 0-1 1 0 0 0 1 .00588 .00588 .00588      .00587 .005875  .000000 .005870
 620  612 286 3 1 2 0 0-1 0 0 0 0 .00008 .00008 .00008      .00000 .000078  .000000 .000087
 621  613 287 2 1 2 0-1 2 0 0 0-1 .00014 .00013 .00010      .00013 .000124  .000000 .000110
 622  614   0 2 1 2 0 0 0-1 0 0 1 .00000 .00000 .00000      .00000 .000022  .000000
 623  615 288 3 1 2 0 0 0 0 0 0 2 .00242 .00242 .00242      .00241 .002412 -.000002 .002411
 624  616 289 3 1 2 0 0 1 0 0 0 2 .00098 .00098 .00098      .00000 .000977  .000000 .000972
 625  617 290 3 1 2 0 0 2 0 0 0 2 .00008 .00008 .00008      .00000 .000081  .000000 .000086
 626  618 291 2 1 2 0 1 0 0 0 0-1 .00046 .00046 .00046      .00046 .000455  .000000 .000470
 627  619 292 2 1 2 0 1 1 0 0 0-1 .00029 .00029 .00029      .00029 .000287  .000000 .000300
 628  620 293 2 1 2 0 1 2 0 0 0-1 .00017 .00017 .00017      .00017 .000173  .000000 .000180
 629  621   0 2 1 2 0 1 3 0 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 630  622 294 2 1 2 1-1 0-1 0 0-1 .00016 .00014 .00016      .00015 .000152  .000000 .000160
 631  623   0 2 1 2 1-1 1-1 0 0-1 .00000 .00000 .00000      .00000 .000023  .000000
 632  624 295 2 1 2 2-1 0 0 0 0-1 .00011 .00011 .00011      .00012 .000118  .000000 .000120
 633  625 296 2 1 2 2-1 1 0 0 0-1 .00009 .00009 .00009      .00000 .000092  .000000 .000100
 634  626   0 2 1 2 2-1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000037  .000000
 635  627   0 2 1 3-4 0-1 0 0 0 1 .00000 .00000 .00000      .00000 .000027  .000000
 636  628   0 2 1 3-4 0 0 2 0 0 1 .00000 .00000 .00000      .00000 .000019  .000000
 637  629 297 2 1 3-4 2 0 0 0 0 1 .00009 .00009 .00009      .00000 .000092  .000000 .000090
 638  630   0 2 1 3-4 2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 639  631 298 2 1 3-3 0 0 1 0 0 1 .00033 .00033 .00033      .00032 .000324  .000000 .000330
 640  632 299 2 1 3-3 0 1 1 0 0 1 .00006 .00006 .00006      .00000 .000062  .000000 .000080
 641  633   0 2 1 3-2-2-1 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 642  634   0 3 1 3-2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000010  .000000
 643  635 300 2 1 3-2 0-1 0 0 0 1 .00016 .00016 .00016      .00016 .000157  .000000 .000170
 644  636 301 2 1 3-2 0 0 0 0 0 1 .00491 .00491 .00491 SO1  .00492 .004915 -.000003 .004920
 645  637 302 2 1 3-2 0 1 0 0 0 1 .00096 .00096 .00096      .00096 .000962  .000000 .000960
 646  638   0 2 1 3-2 0 2 0 0 0-1 .00000 .00000 .00000      .00000 .000020  .000000
 647  639 303 3 1 3-2 1 0 0 0 0 2 .00008 .00008 .00008      .00000 .000077  .000000 .000080
 648  640   0 3 1 3-2 1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000031  .000000 .000027
 649  641   0 2 1 3-2 2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000009  .000000
 650  642   0 2 1 3-1-2 0 1 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 651  643   0 2 1 3-1-1 0 0 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 652  644 304 2 1 3-1 0 0-1 0 0-1 .00010 .00010 .00010      .00000 .000053  .000000 .000110
 653  645   0 2 1 3-1 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000049  .000000
 654  646   0 2 1 3-1 0 1 1 0 0 1 .00000 .00000 .00000      .00000 .000026  .000000
 655  647 305 2 1 3 0-2-1 0 0 0-1 .00006 .00006 .00006      .00000 .000058  .000000 .000050
 656  648 306 2 1 3 0-2 0 0 0 0 1 .00243 .00243 .00243      .00240 .002428 -.000002 .002420
 657  649 307 2 1 3 0-2 1 0 0 0 1 .00047 .00049 .00049      .00048 .000481  .000000 .000480
 658  650   0 3 1 3 0-1-1 0 0 0 0 .00000 .00000 .00000      .00000 .000013  .000000
 659  651 308 3 1 3 0-1 0 0 0 0 2 .00040 .00040 .00040      .00040 .000394  .000000 .000393
 660  652 309 3 1 3 0-1 1 0 0 0 2 .00017 .00017 .00017      .00016 .000159  .000000 .000160
 661  653   0 3 1 3 0-1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000013  .000000
 662  654 310 2 1 3 0 0 0 0 0 0 1 .01624 .01623 .01623 OO1  .01623 .016212 -.000026 .016220
 663  655   0 4 1 3 0 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 664  656 311 2 1 3 0 0 1 0 0 0 1 .01039 .01039 .01039      .01039 .010385 -.000012 .01038
 665  657   0 4 1 3 0 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 666  658 312 2 1 3 0 0 2 0 0 0 1 .00217 .00217 .00217      .00218 .002175 -.000001 .002170
 667  659 313 2 1 3 0 0 3 0 0 0 1 .00014 .00014 .00014      .00014 .000142  .000000 .000140
 668  660   0 2 1 3 1-2 0-1 0 0-1 .00000 .00000 .00000      .00000 .000024  .000000
 669  661 314 2 1 3 1 0 0-1 0 0-1 .00006 .00006 .00006      .00000 .000056  .000000 .000070
 670  662   0 2 1 3 1 0 1-1 0 0-1 .00000 .00000 .00000      .00000 .000023  .000000
 671  663   0 2 1 3 2-2 0 0 0 0-1 .00000 .00000 .00000      .00000 .000048  .000000 .000060
 672  664   0 2 1 3 2-2 1 0 0 0-1 .00000 .00000 .00000      .00000 .000029  .000000
 673  665   0 2 1 4-5 1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 674  666 315 2 1 4-4 1 0 0 0 0 1 .00014 .00014 .00014      .00015 .000150  .000000 .000150
 675  667   0 2 1 4-4 1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000029  .000000
 676  668 316 2 1 4-3-1 0 1 0 0 1 .00006 .00006 .00006      .00000 .000057  .000000 .000070
 677  669   0 2 1 4-3-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000011  .000000
 678  670   0 2 1 4-3 1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 679  671   0 2 1 4-3 1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000017  .000000
 680  672   0 2 1 4-2-1-1 0 0 0 1 .00000 .00000 .00000      .00000 .000036  .000000 .000040
 681  673 317 2 1 4-2-1 0 0 0 0 1 .00078 .00078 .00078      .00078 .000779  .000000 .000780
 682  674 318 2 1 4-2-1 1 0 0 0 1 .00016 .00016 .00016      .00015 .000152  .000000 .000160
 683  675 319 3 1 4-2 0 0 0 0 0 2 .00007 .00007 .00007      .00000 .000066  .000000 .000080
 684  676   0 3 1 4-2 0 1 0 0 0 2 .00000 .00000 .00000      .00000 .000027  .000000 .000033
 685  677 320 2 1 4-2 1 0 0 0 0 1 .00059 .00059 .00059      .00059 .000590  .000000 .000600
 686  678 321 2 1 4-2 1 1 0 0 0 1 .00037 .00037 .00037      .00038 .000377  .000000 .000380
 687  679 322 2 1 4-2 1 2 0 0 0 1 .00007 .00007 .00007      .00000 .000076  .000000 .000070
 688  680   0 2 1 4-1-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 689  681   0 2 1 4-1-1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000029  .000000 .000050
 690  682   0 2 1 4-1-1 1 1 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 691  683   0 2 1 4-1 0 0 0 0 0-1 .00000 .00000 .00000      .00000 .000015  .000000
 692  684   0 2 1 4-1 0 1 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 693  685 323 2 1 4 0-3 0 0 0 0 1 .00019 .00019 .00019      .00019 .000195  .000000 .000200
 694  686   0 2 1 4 0-3 1 0 0 0 1 .00000 .00000 .00000      .00000 .000039  .000000 .000040
 695  687   0 3 1 4 0-2 0 0 0 0 2 .00000 .00000 .00000      .00000 .000048  .000000 .000060
 696  688   0 3 1 4 0-2 1 0 0 0 2 .00000 .00000 .00000      .00000 .000019  .000000
 697  689 324 2 1 4 0-1 0 0 0 0 1 .00312 .00310 .00310 V1   .00311 .003104 -.000005 .003110
 698  690 325 2 1 4 0-1 1 0 0 0 1 .00200 .00198 .00198      .00199 .001988 -.000002 .001990
 699  691 326 2 1 4 0-1 2 0 0 0 1 .00042 .00042 .00042      .00042 .000419 -.000001 .000420
 700  692 327 3 1 4 0 0 0 0 0 0 2 .00010 .00008 .00008      .00000 .000091  .000000 .000093
 701  693   0 2 1 4 0-1 3 0 0 0 1 .00000 .00000 .00000      .00000 .000028  .000000
 702  694 328 3 1 4 0 0 1 0 0 0 2 .00008 .00008 .00008      .00000 .000077  .000000 .000080
 703  695   0 3 1 4 0 0 2 0 0 0 2 .00000 .00000 .00000      .00000 .000024  .000000
 704  696   0 2 1 4 0 1 2 0 0 0-1 .00000 .00000 .00000      .00000 .000012  .000000
 705  697   0 2 1 4 1-1 0-1 0 0-1 .00000 .00000 .00000      .00000 .000026  .000000
 706  698   0 2 1 4 1-1 1-1 0 0-1 .00000 .00000 .00000      .00000 .000014  .000000
 707  699   0 2 1 4 2-3 0 0 0 0-1 .00000 .00000 .00000      .00000 .000010  .000000
 708  700   0 2 1 5-5 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 709  701   0 2 1 5-4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000074  .000000 .000080
 710  702   0 2 1 5-4 0 1 0 0 0 1 .00000 .00000 .00000      .00000 .000014  .000000
 711  703   0 2 1 5-4 2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 712  704   0 2 1 5-3 0 0 1 0 0 1 .00000 .00000 .00000      .00000 .000035  .000000
 713  705   0 2 1 5-3 0 1 1 0 0 1 .00000 .00000 .00000      .00000 .000021  .000000
 714  706   0 2 1 5-2-2 0 0 0 0 1 .00000 .00000 .00000      .00000 .000093  .000000 .000100
 715  707   0 2 1 5-2-2 1 0 0 0 1 .00000 .00000 .00000      .00000 .000018  .000000
 716  708   0 3 1 5-2-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000015  .000000
 717  709 329 2 1 5-2 0 0 0 0 0 1 .00050 .00050 .00050      .00050 .000496  .000000 .000500
 718  710 330 2 1 5-2 0 1 0 0 0 1 .00032 .00032 .00032      .00032 .000317  .000000 .000320
 719  711   0 2 1 5-2 0 2 0 0 0 1 .00000 .00000 .00000      .00000 .000066  .000000 .000060
 720  712   0 2 1 5 0-4 0 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 721  713 331 2 1 5 0-2 0 0 0 0 1 .00041 .00041 .00041      .00041 .000411  .000000 .000420
 722  714 332 2 1 5 0-2 1 0 0 0 1 .00027 .00027 .00027      .00027 .000263  .000000 .000270
 723  715   0 2 1 5 0-2 2 0 0 0 1 .00000 .00000 .00000      .00000 .000056  .000000 .000060
 724  716   0 3 1 5 0-1 0 0 0 0 2 .00000 .00000 .00000      .00000 .000025  .000000
 725  717   0 3 1 5 0-1 1 0 0 0 2 .00000 .00000 .00000      .00000 .000021  .000000
 726  718   0 3 1 5 0-1 2 0 0 0 2 .00000 .00000 .00000      .00000 .000006  .000000
 727  719   0 2 1 6-4-1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 728  720   0 2 1 6-4 1 0 0 0 0 1 .00000 .00000 .00000      .00000 .000023  .000000
 729  721   0 2 1 6-4 1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000015  .000000
 730  722   0 2 1 6-3-1 0 1 0 0 1 .00000 .00000 .00000      .00000 .000009  .000000
 731  723   0 2 1 6-2-3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000010  .000000
 732  724 333 2 1 6-2-1 0 0 0 0 1 .00012 .00012 .00012      .00012 .000120  .000000 .000120
 733  725   0 2 1 6-2-1 1 0 0 0 1 .00000 .00000 .00000      .00000 .000077  .000000 .000080
 734  726   0 2 1 6-2-1 2 0 0 0 1 .00000 .00000 .00000      .00000 .000016  .000000
 735  727   0 2 1 6 0-3 0 0 0 0 1 .00000 .00000 .00000      .00000 .000046  .000000 .000050
 736  728   0 2 1 6 0-3 1 0 0 0 1 .00000 .00000 .00000      .00000 .000030  .000000
 737  729   0 2 1 7-4 0 0 0 0 0 1 .00000 .00000 .00000      .00000 .000012  .000000
